total_runs,balls_faced,fours,sixes,innings_played,strike_rate,batting_average,balls_bowled,runs_conceded,wickets,matches_bowled,overs_bowled,economy_rate,bowling_average,player,batting_score,bowling_score,performance_score,auction_value_lakhs,predicted_value,value_ratio
4.0,2.0,1.0,0.0,1.0,200.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RS Sodhi,105.0,100.0,205.0,361.5104261806712,398.7589533350911,0.5140950398365884
91.0,129.0,5.0,2.0,9.0,70.54263565891473,10.11111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RT Ponting,135.27131782945736,100.0,235.27131782945736,241.13573862277988,308.48429430469173,0.7626687068777592
50.0,53.0,5.0,1.0,9.0,94.33962264150944,5.555555555555555,97.0,130.0,5.0,9.0,16.166666666666668,8.041237113402062,26.0,RV Gomez,104.16981132075472,183.91752577319588,288.0873370939506,328.2761020158291,364.0735398072611,0.7912888622624504
3390.0,2721.0,341.0,104.0,130.0,124.58654906284454,26.076923076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RV Uthappa,4001.2932745314224,100.0,4101.293274531423,6203.102468202928,6058.1512962173565,0.6769875947291422
0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,33.0,0.0,1.0,3.0,11.0,33.0,RW Price,0.0,78.0,78.0,20.0,114.30300515174291,0.682396756729634
136.0,121.0,9.0,7.0,12.0,112.39669421487604,11.333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S Anirudha,215.19834710743802,100.0,315.19834710743805,162.47877821447844,318.83519191589056,0.9885933394409865
27.0,19.0,5.0,0.0,4.0,142.10526315789474,6.75,598.0,779.0,40.0,28.0,99.66666666666667,7.816053511705685,19.475,S Aravind,103.05263157894737,884.3678929765887,987.4205245555361,1322.7276283890346,1327.79138069851,0.7436563747206166
0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,138.0,2.0,5.0,18.666666666666668,7.392857142857142,69.0,S Badree,0.0,125.21428571428572,125.21428571428572,140.76042927332173,190.42942495431072,0.6575364376819816
1441.0,1245.0,154.0,28.0,65.0,115.74297188755021,22.16923076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S Badrinath,1708.871485943775,100.0,1808.871485943775,2781.856378478157,2887.242837656828,0.6265047963238809
25.0,33.0,4.0,0.0,3.0,75.75757575757575,8.333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S Chanderpaul,66.87878787878788,100.0,166.87878787878788,575.6059044861937,442.162897738091,0.37741472369677703
3082.0,2622.0,348.0,62.0,112.0,117.54385964912282,27.517857142857142,49.0,72.0,4.0,6.0,8.166666666666666,8.816326530612246,18.0,S Dhawan,3612.7719298245615,162.3673469387755,3775.139276763337,5851.806397129744,6197.884440416508,0.6091012688370875
14.0,27.0,1.0,0.0,3.0,51.85185185185185,4.666666666666667,116.0,155.0,7.0,6.0,19.333333333333332,8.017241379310345,22.142857142857142,S Gopal,40.925925925925924,223.9655172413793,264.8914431673052,362.0737893159447,372.4885447496645,0.7111398374554814
9.0,11.0,0.0,0.0,2.0,81.81818181818183,4.5,215.0,308.0,6.0,11.0,35.833333333333336,8.595348837209302,51.333333333333336,S Kaul,49.909090909090914,202.8093023255814,252.7183932346723,374.8848810733538,377.92678589606805,0.6686966964658897
0.0,1.0,0.0,0.0,1.0,0.0,0.0,142.0,195.0,6.0,7.0,23.666666666666668,8.23943661971831,32.5,S Kaushik,0.0,203.5211267605634,203.5211267605634,84.24321130818177,144.60204525166805,1.407456764573084
0.0,10.0,0.0,0.0,2.0,0.0,0.0,141.0,225.0,5.0,9.0,23.5,9.574468085106384,45.0,S Ladda,0.0,180.85106382978722,180.85106382978722,267.19480466451785,292.5447172197169,0.6181997253225334
24.0,62.0,1.0,0.0,13.0,38.70967741935484,1.8461538461538463,1027.0,1213.0,31.0,46.0,171.16666666666666,7.08666017526777,39.12903225806452,S Nadeem,44.35483870967742,705.8266796494645,750.1815183591419,1061.628589184641,1218.7698581799302,0.6155235242520993
37.0,29.0,6.0,0.0,4.0,127.58620689655173,9.25,113.0,203.0,5.0,6.0,18.833333333333332,10.778761061946904,40.6,S Narwal,106.79310344827587,178.44247787610618,285.23558132438205,499.0066191475372,461.8384255172306,0.6176090285361937
91.0,82.0,9.0,1.0,8.0,110.97560975609757,11.375,16.0,18.0,0.0,3.0,2.6666666666666665,6.75,18.0,S Rana,157.4878048780488,86.5,243.9878048780488,183.59316504013574,248.54675131945964,0.9816575899012608
2.0,4.0,0.0,0.0,1.0,50.0,2.0,180.0,223.0,6.0,8.0,30.0,7.433333333333334,37.166666666666664,S Randiv,27.0,205.13333333333333,232.13333333333333,462.705936228998,380.6298339609506,0.609866365223353
368.0,311.0,34.0,18.0,20.0,118.32797427652733,18.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,S Sohal,497.1639871382637,100.0,597.1639871382637,1233.685486250077,1086.454831607366,0.5496445593184797
34.0,57.0,6.0,0.0,12.0,59.64912280701754,2.8333333333333335,947.0,1221.0,40.0,44.0,157.83333333333334,7.736008447729672,30.525,S Sreesanth,69.82456140350877,884.5279831045407,954.3525445080495,1407.5492919516428,1595.0031392713427,0.5983389756486834
31.0,38.0,3.0,0.0,2.0,81.57894736842105,15.5,18.0,49.0,0.0,2.0,3.0,16.333333333333332,49.0,S Sriram,74.78947368421052,67.33333333333334,142.12280701754386,301.75393338334027,248.15888593247968,0.5727089178511761
3.0,4.0,0.0,0.0,1.0,75.0,3.0,220.0,304.0,6.0,14.0,36.666666666666664,8.290909090909091,50.666666666666664,S Tyagi,40.5,203.41818181818184,243.91818181818184,518.0407738516899,342.64444884835723,0.7118696439939458
145.0,115.0,21.0,3.0,8.0,126.08695652173914,18.125,13.0,22.0,1.0,1.0,2.1666666666666665,10.153846153846155,22.0,S Vidyut,235.04347826086956,99.6923076923077,334.73578595317724,413.642267313949,382.33383227057107,0.8755065801142351
15.0,13.0,1.0,1.0,2.0,115.38461538461537,7.5,32.0,57.0,0.0,2.0,5.333333333333333,10.6875,57.0,SA Abbott,75.69230769230768,78.625,154.31730769230768,280.8840517594457,268.9874243956037,0.5736971088482969
423.0,352.0,56.0,10.0,19.0,120.17045454545455,22.263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SA Asnodkar,559.0852272727273,100.0,659.0852272727273,991.4042235387057,990.1223396185052,0.6656603945797983
503.0,390.0,46.0,18.0,35.0,128.97435897435898,14.371428571428572,6.0,8.0,0.0,1.0,1.0,8.0,8.0,SA Yadav,649.4871794871794,84.0,733.4871794871794,1121.7664738226672,1178.0577232906303,0.6226241422520058
49.0,58.0,1.0,3.0,7.0,84.48275862068965,7.0,153.0,221.0,4.0,9.0,25.5,8.666666666666666,55.25,SB Bangar,98.24137931034483,162.66666666666669,260.9080459770115,220.92825149034758,298.1483232628262,0.8750947955089242
28.0,30.0,3.0,0.0,5.0,93.33333333333333,5.6,1069.0,1422.0,47.0,55.0,178.16666666666666,7.981290926099159,30.25531914893617,SB Jakati,77.66666666666666,1024.0374181478016,1101.7040848144684,1657.9601501114237,1613.90227451805,0.6826337023060852
6.0,16.0,0.0,0.0,2.0,37.5,3.0,55.0,82.0,1.0,4.0,9.166666666666666,8.945454545454545,82.0,SB Joshi,24.75,102.10909090909091,126.85909090909091,300.0876992548546,296.45979488474603,0.42791330594561605
131.0,134.0,10.0,3.0,10.0,97.76119402985076,13.1,222.0,278.0,8.0,11.0,37.0,7.513513513513513,34.75,SB Styris,195.88059701492537,244.97297297297297,440.85356998789837,981.2296621531559,884.1442184716152,0.4986217867826861
2.0,3.0,0.0,0.0,2.0,66.66666666666666,1.0,108.0,147.0,5.0,8.0,18.0,8.166666666666666,29.4,SB Wagh,35.33333333333333,183.66666666666669,219.0,540.0008015381476,445.5430853249261,0.49153495411176107
1349.0,1326.0,137.0,42.0,56.0,101.73453996983409,24.089285714285715,280.0,370.0,10.0,20.0,46.666666666666664,7.928571428571429,37.0,SC Ganguly,1620.8672699849171,284.1428571428571,1905.0101271277742,3332.250586825893,3185.9808615778898,0.5979352073647732
99.0,92.0,10.0,2.0,8.0,107.6086956521739,12.375,38.0,62.0,2.0,2.0,6.333333333333333,9.789473684210527,31.0,SD Chitnis,166.80434782608694,120.42105263157895,287.2254004576659,261.652694234087,332.90831017073253,0.8627763011093412
1.0,2.0,0.0,0.0,1.0,50.0,1.0,191.0,225.0,9.0,8.0,31.833333333333332,7.068062827225131,25.0,SE Bond,26.0,265.86387434554973,291.86387434554973,630.1257655289378,551.9932387759602,0.5287453791875334
2225.0,1715.0,233.0,73.0,61.0,129.73760932944606,36.47540983606557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SE Marsh,2668.868804664723,100.0,2768.868804664723,4193.726599551951,3912.541445535073,0.7076906003959421
5.0,5.0,0.0,0.0,4.0,100.0,1.25,306.0,444.0,14.0,14.0,51.0,8.705882352941176,31.714285714285715,SJ Srivastava,55.0,362.5882352941177,417.5882352941177,1109.1918609465683,789.6835754189788,0.528804508910496
4106.0,3059.0,360.0,161.0,143.0,134.2268715266427,28.713286713286713,852.0,1031.0,24.0,62.0,142.0,7.26056338028169,42.958333333333336,SK Raina,4855.113435763321,565.4788732394367,5420.592309002757,7952.6742088997335,7473.216316801948,0.7253359302360486
42.0,61.0,3.0,1.0,14.0,68.85245901639344,3.0,1557.0,1944.0,65.0,75.0,259.5,7.491329479768786,29.907692307692308,SK Trivedi,81.42622950819671,1385.0173410404625,1466.4435705486592,2014.5228101926593,2173.808542052779,0.6745964707470795
198.0,219.0,14.0,6.0,27.0,90.41095890410958,7.333333333333333,1223.0,1465.0,57.0,54.0,203.83333333333334,7.187244480784955,25.70175438596491,SK Warne,269.20547945205476,1225.62551103843,1494.8309904904847,2110.0919142631024,2148.503143355017,0.695754621124834
81.0,100.0,6.0,4.0,18.0,81.0,4.5,2407.0,2646.0,143.0,98.0,401.1666666666667,6.595762359783963,18.503496503496503,SL Malinga,135.5,2946.808475280432,3082.308475280432,4155.184479224977,3316.8214496576084,0.9292958701767365
0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,56.0,2.0,2.0,7.166666666666667,7.813953488372093,28.0,SM Boland,0.0,124.37209302325581,124.37209302325581,70.63925044285783,180.36798711395727,0.6895463824446685
9.0,14.0,0.0,0.0,2.0,64.28571428571429,4.5,67.0,74.0,3.0,3.0,11.166666666666666,6.6268656716417915,24.666666666666668,SM Harwood,41.142857142857146,146.7462686567164,187.88912579957355,114.45951028550223,439.127250851988,0.42786942836053543
241.0,191.0,26.0,8.0,11.0,126.17801047120419,21.90909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SM Katich,346.0890052356021,100.0,446.0890052356021,702.2924505848165,706.9199173504916,0.6310318811040526
147.0,116.0,12.0,8.0,8.0,126.72413793103448,18.375,280.0,307.0,11.0,13.0,46.666666666666664,6.578571428571429,27.90909090909091,SM Pollock,238.36206896551724,306.84285714285716,545.2049261083744,893.1580209568205,809.4604279566448,0.6735411729572232
10.0,17.0,0.0,0.0,4.0,58.82352941176471,2.5,195.0,211.0,9.0,8.0,32.5,6.492307692307692,23.444444444444443,SMSM Senanayake,39.411764705882355,267.0153846153846,306.427149321267,873.3003762159321,791.6890329316798,0.3870549377026809
177.0,103.0,19.0,6.0,11.0,171.84466019417474,16.09090909090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SN Khan,293.92233009708735,100.0,393.92233009708735,800.4337056921752,717.1739291347601,0.549270287296051
7.0,6.0,1.0,0.0,1.0,116.66666666666667,7.0,20.0,39.0,1.0,1.0,3.3333333333333335,11.7,39.0,SN Thakur,66.33333333333334,96.6,162.93333333333334,117.20381904156045,181.6532303672078,0.8969470732998657
196.0,171.0,27.0,3.0,10.0,114.61988304093566,19.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SP Fleming,286.3099415204678,100.0,386.3099415204678,381.3817245752401,449.6923241746795,0.8590538925240998
241.0,260.0,26.0,2.0,16.0,92.6923076923077,15.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SP Goswami,317.34615384615387,100.0,417.34615384615387,734.4779644619889,672.5804922640201,0.6205148062521051
47.0,58.0,2.0,2.0,16.0,81.03448275862068,2.9375,1594.0,1673.0,85.0,66.0,265.6666666666667,6.297365119196988,19.68235294117647,SP Narine,93.51724137931035,1787.405269761606,1880.9225111409164,2530.297689756771,2562.834825511451,0.7339226439478209
1241.0,933.0,113.0,33.0,47.0,133.0117899249732,26.404255319148938,2.0,5.0,0.0,1.0,0.3333333333333333,15.0,5.0,SPD Smith,1486.5058949624865,70.0,1556.5058949624865,2738.5603408621296,2304.522751403568,0.6754135510332878
2334.0,2044.0,296.0,29.0,78.0,114.18786692759295,29.923076923076923,37.0,59.0,0.0,4.0,6.166666666666667,9.567567567567567,59.0,SR Tendulkar,2745.0939334637965,80.86486486486487,2825.9587983286615,4498.982101795617,4633.957796736406,0.6098369735518355
2557.0,1869.0,252.0,121.0,91.0,136.8111289459604,28.0989010989011,1796.0,2244.0,81.0,86.0,299.3333333333333,7.496659242761693,27.703703703703702,SR Watson,3119.40556447298,1705.0066815144767,4824.412245987457,7133.1741446975275,6572.870767100929,0.7339886051213727
469.0,406.0,43.0,22.0,20.0,115.51724137931035,23.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SS Iyer,613.7586206896551,100.0,713.7586206896551,692.9246552914196,828.4006995797955,0.8616103548098253
0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,6.0,1.0,1.0,1.1666666666666667,5.142857142857142,6.0,SS Mundhe,0.0,109.71428571428572,109.71428571428572,463.07429609312385,336.36849666610846,0.32617289312676656
0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,34.0,1.0,2.0,4.166666666666667,8.16,34.0,SS Sarkar,0.0,103.68,103.68,130.26616300190466,197.83729537010495,0.52406701075265
6.0,7.0,1.0,0.0,1.0,85.71428571428571,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SS Shaikh,49.857142857142854,100.0,149.85714285714286,497.7004480817849,427.0043878495201,0.3509498897935301
1224.0,1065.0,84.0,45.0,63.0,114.92957746478874,19.428571428571427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SS Tiwary,1455.4647887323945,100.0,1555.4647887323945,1981.656493379287,2714.010153029624,0.5731241598326535
768.0,573.0,84.0,39.0,30.0,134.03141361256544,25.6,301.0,396.0,13.0,21.0,50.166666666666664,7.893687707641196,30.46153846153846,ST Jayasuriya,997.0157068062828,344.2126245847176,1341.2283313910004,1879.6918110346678,1775.2949945759299,0.7554960361454653
688.0,542.0,53.0,26.0,49.0,126.93726937269372,14.040816326530612,517.0,636.0,17.0,53.0,86.16666666666667,7.381044487427466,37.411764705882355,STR Binny,856.4686346863468,425.2379110251451,1281.7065457114918,1923.7159536891063,2174.0565629079656,0.5895460898207322
1040.0,890.0,80.0,38.0,48.0,116.85393258426966,21.666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SV Samson,1254.426966292135,100.0,1354.426966292135,2041.9987684527935,2067.0378028836676,0.6552502157447779
88.0,66.0,4.0,4.0,4.0,133.33333333333331,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SW Billings,166.66666666666666,100.0,266.66666666666663,300.7692036763252,259.57551689342347,1.0273182535013679
23.0,26.0,1.0,1.0,5.0,88.46153846153845,4.6,534.0,668.0,23.0,21.0,89.0,7.50561797752809,29.043478260869566,SW Tait,70.23076923076923,544.9887640449438,615.219533275713,1060.1557528268534,1054.3415511544983,0.5835106589530223
122.0,89.0,9.0,5.0,7.0,137.07865168539325,17.428571428571427,10.0,8.0,2.0,2.0,1.6666666666666667,4.8,4.0,Sachin Baby,209.53932584269663,130.4,339.93932584269663,274.51917974168316,257.75290174568113,1.3188574155339945
193.0,172.0,30.0,2.0,7.0,112.20930232558139,27.571428571428573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Salman Butt,283.1046511627907,100.0,383.1046511627907,543.2650336289292,506.4486446276641,0.7564531077863685
19.0,28.0,1.0,0.0,8.0,67.85714285714286,2.375,875.0,1091.0,46.0,39.0,145.83333333333334,7.481142857142856,23.717391304347824,Sandeep Sharma,53.92857142857143,1005.0377142857143,1058.9662857142857,1614.972305987013,1581.559734238374,0.6695708437621853
0.0,1.0,0.0,0.0,1.0,0.0,0.0,98.0,130.0,8.0,4.0,16.333333333333332,7.959183673469388,16.25,Sandeep Sharma (1),0.0,244.0816326530612,244.0816326530612,479.54633594361695,431.40433970432736,0.56578390662539
81.0,46.0,7.0,6.0,9.0,176.08695652173913,9.0,185.0,237.0,9.0,10.0,30.833333333333332,7.686486486486487,26.333333333333332,Shahid Afridi,188.04347826086956,264.627027027027,452.67050528789656,835.9031773149532,763.5510083311901,0.5928490701325232
499.0,400.0,44.0,15.0,31.0,124.75,16.096774193548388,929.0,1089.0,43.0,41.0,154.83333333333334,7.033369214208826,25.325581395348838,Shakib Al Hasan,635.375,945.9332615715823,1581.3082615715823,2124.0004014376996,2116.2774719162176,0.7472121602937829
0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,52.0,1.0,2.0,6.5,8.0,52.0,Shami Ahmed,0.0,104.0,104.0,20.0,191.85045361060395,0.5420888928992957
5.0,3.0,1.0,0.0,2.0,166.66666666666669,2.5,114.0,165.0,4.0,5.0,19.0,8.68421052631579,41.25,Shivam Sharma,89.33333333333334,162.63157894736844,251.96491228070178,659.6505794329601,571.0972436081167,0.44119441146103394
1.0,6.0,0.0,0.0,3.0,16.666666666666664,0.3333333333333333,103.0,154.0,5.0,7.0,17.166666666666668,8.970873786407767,30.8,Shoaib Ahmed,9.333333333333332,182.05825242718447,191.3915857605178,360.3562386798896,377.4913984748149,0.5070091306286728
2.0,8.0,0.0,0.0,1.0,25.0,2.0,46.0,54.0,5.0,3.0,7.666666666666667,7.0434782608695645,10.8,Shoaib Akhtar,14.5,185.91304347826087,200.41304347826087,135.5926529862862,275.9726923927768,0.7262060667691859
52.0,49.0,5.0,0.0,5.0,106.12244897959184,10.4,58.0,87.0,2.0,5.0,9.666666666666666,9.0,43.5,Shoaib Malik,110.06122448979592,122.0,232.0612244897959,690.0910690780258,580.1770066852212,0.39998349092745455
36.0,31.0,3.0,1.0,5.0,116.12903225806453,7.2,265.0,275.0,22.0,11.0,44.166666666666664,6.226415094339623,12.5,Sohail Tanvir,99.06451612903226,527.5471698113207,626.611685940353,965.4215651068712,908.4103119157259,0.6897892700259048
0.0,1.0,0.0,0.0,1.0,0.0,0.0,19.0,47.0,0.0,1.0,3.1666666666666665,14.842105263157896,47.0,Sunny Gupta,0.0,70.3157894736842,70.3157894736842,365.48607372420975,101.76784458245436,0.6909430946698781
43.0,31.0,6.0,1.0,5.0,138.70967741935485,8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sunny Singh,120.35483870967742,100.0,220.35483870967744,345.4187870285567,366.29025851856386,0.6015853099694424
0.0,1.0,0.0,0.0,1.0,0.0,0.0,18.0,29.0,0.0,1.0,3.0,9.666666666666666,29.0,Swapnil Singh,0.0,80.66666666666667,80.66666666666667,575.3553562025043,452.6530134285954,0.17820861515018188
11.0,16.0,0.0,1.0,2.0,68.75,5.5,36.0,41.0,1.0,2.0,6.0,6.833333333333333,41.0,T Henderson,47.375,106.33333333333333,153.70833333333331,617.5814575810246,410.44440778294404,0.37449245359098454
11.0,20.0,0.0,1.0,3.0,55.00000000000001,3.6666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,T Kohli,40.5,100.0,140.5,155.8581847527079,169.79331333007806,0.8274766375921301
0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,151.0,3.0,4.0,16.0,9.4375,50.333333333333336,T Shamsi,0.0,141.125,141.125,425.9002429399944,395.55763796605197,0.35677480714482324
31.0,26.0,3.0,0.0,3.0,119.23076923076923,10.333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,T Taibu,93.61538461538461,100.0,193.6153846153846,432.7160841937656,362.97952671038075,0.5334057994126737
12.0,19.0,0.0,0.0,4.0,63.1578947368421,3.0,144.0,164.0,8.0,6.0,24.0,6.833333333333333,20.5,T Thushara,43.578947368421055,246.33333333333331,289.91228070175436,736.6254051671295,522.8778268747171,0.5544551055732911
0.0,0.0,0.0,0.0,0.0,0.0,0.0,207.0,278.0,10.0,8.0,34.5,8.057971014492754,27.8,TA Boult,0.0,283.8840579710145,283.8840579710145,213.07898802877037,483.7156019636628,0.5868821613745263
10.0,29.0,0.0,0.0,2.0,34.48275862068966,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TD Paine,27.24137931034483,100.0,127.24137931034483,342.12324541371856,282.57123988916646,0.45029840743967076
47.0,33.0,3.0,2.0,7.0,142.42424242424244,6.714285714285714,625.0,833.0,19.0,26.0,104.16666666666667,7.9967999999999995,43.8421052631579,TG Southee,125.21212121212122,464.0064,589.2185212121212,1117.190062051237,1033.322584203147,0.5702174037611891
676.0,587.0,55.0,26.0,39.0,115.1618398637138,17.333333333333332,152.0,198.0,6.0,11.0,25.333333333333332,7.815789473684211,33.0,TL Suman,840.5809199318569,204.36842105263156,1044.9493409844886,1179.6557181436483,1426.2139497224382,0.7326736224869003
1153.0,1047.0,140.0,24.0,50.0,110.12416427889207,23.06,275.0,368.0,5.0,25.0,45.833333333333336,8.02909090909091,73.6,TM Dilshan,1396.062082139446,183.94181818181818,1580.0039003212642,2109.1200640591383,2101.8215031834025,0.7517307715846482
54.0,42.0,3.0,2.0,3.0,128.57142857142858,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TM Head,125.28571428571429,100.0,225.28571428571428,20.0,148.74817214802607,1.5145444211678931
8.0,11.0,0.0,0.0,3.0,72.72727272727273,2.6666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TM Srivastava,44.36363636363637,100.0,144.36363636363637,157.14641949149183,182.27878340655377,0.7919936356040317
0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,137.0,1.0,3.0,12.333333333333334,11.108108108108107,137.0,TP Sudhindra,0.0,97.78378378378379,97.78378378378379,304.879968052286,280.15342072591295,0.34903655122401733
75.0,59.0,9.0,2.0,5.0,127.11864406779661,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TR Birt,151.5593220338983,100.0,251.5593220338983,708.5798715197881,277.6175233745143,0.9061363237310395
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,U Kaul,0.0,100.0,100.0,166.33647664708977,196.31568606967002,0.509383646320097
7.0,15.0,1.0,0.0,1.0,46.666666666666664,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UA Birla,31.333333333333332,100.0,131.33333333333334,556.0784624312341,437.4789363912483,0.3002049296743253
300.0,314.0,32.0,9.0,20.0,95.54140127388536,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UBT Chand,397.7707006369427,100.0,497.7707006369427,442.3701739339767,607.4149936062182,0.8194903087289331
127.0,105.0,14.0,3.0,6.0,120.95238095238095,21.166666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UT Khawaja,207.47619047619048,100.0,307.4761904761905,85.65115854208528,246.10385658348358,1.2493757503222551
84.0,82.0,8.0,3.0,19.0,102.4390243902439,4.421052631578948,1729.0,2370.0,74.0,79.0,288.1666666666667,8.224407171775592,32.027027027027025,UT Yadav,149.21951219512195,1563.5511856564488,1712.7706978515707,2556.908845548294,2672.9243596238457,0.6407853225194164
39.0,19.0,1.0,5.0,4.0,205.26315789473685,9.75,153.0,198.0,12.0,6.0,25.5,7.764705882352941,16.5,Umar Gul,152.63157894736844,324.47058823529414,477.1021671826626,800.332309163868,613.1870712183996,0.7780695151231141
4115.0,3237.0,361.0,149.0,131.0,127.12388013592832,31.412213740458014,264.0,371.0,4.0,26.0,44.0,8.431818181818182,92.75,V Kohli,4837.561940067964,163.13636363636363,5000.698303704328,7493.838891259579,7405.072988040222,0.6753070917438425
0.0,1.0,0.0,0.0,1.0,0.0,0.0,211.0,300.0,10.0,9.0,35.166666666666664,8.530805687203792,30.0,V Pratap Singh,0.0,282.93838862559244,282.93838862559244,20.0,412.3329358824163,0.6861891544513367
2728.0,1833.0,334.0,106.0,104.0,148.82705946535734,26.23076923076923,138.0,236.0,6.0,15.0,23.0,10.26086956521739,39.333333333333336,V Sehwag,3348.413529732679,199.47826086956522,3547.891790602244,5302.188428073866,5979.998676669206,0.593293072863752
0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,19.0,0.0,1.0,1.0,19.0,19.0,V Shankar,0.0,62.0,62.0,20.0,46.49023272659504,1.3336134573603133
29.0,26.0,3.0,1.0,2.0,111.53846153846155,14.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VH Zol,89.76923076923077,100.0,189.76923076923077,432.3037871237665,273.8416331131225,0.6929889681560515
42.0,45.0,2.0,2.0,7.0,93.33333333333333,6.0,775.0,1080.0,31.0,34.0,129.16666666666666,8.361290322580645,34.83870967741935,VR Aaron,94.66666666666666,703.2774193548387,797.9440860215053,1277.744004522214,1232.304330148091,0.6475219363431217
4.0,3.0,1.0,0.0,2.0,133.33333333333331,2.0,371.0,549.0,12.0,18.0,61.833333333333336,8.878706199460916,45.75,VRV Singh,71.66666666666666,322.2425876010782,393.9092542677448,383.63843187034837,483.57878889448097,0.8145709930087475
7.0,7.0,1.0,0.0,2.0,100.0,3.5,212.0,268.0,6.0,13.0,35.333333333333336,7.584905660377358,44.666666666666664,VS Malik,58.0,204.83018867924528,262.8301886792453,280.94749271267756,332.2802615763036,0.7909894720571296
2.0,2.0,0.0,0.0,1.0,100.0,2.0,32.0,61.0,0.0,2.0,5.333333333333333,11.4375,61.0,VS Yeligati,52.0,77.125,129.125,20.0,176.99854397391744,0.7295257751895852
282.0,271.0,33.0,5.0,20.0,104.0590405904059,14.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VVS Laxman,377.02952029520293,100.0,477.02952029520293,701.7247427768211,659.1306097143294,0.7237253334387702
15.0,28.0,0.0,0.0,5.0,53.57142857142857,3.0,359.0,511.0,21.0,17.0,59.833333333333336,8.540389972144846,24.333333333333332,VY Mahesh,41.785714285714285,502.9192200557103,544.7049343414246,1027.6479468260568,960.3292008777008,0.5672064682023488
130.0,129.0,14.0,3.0,8.0,100.7751937984496,16.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,W Jaffer,200.3875968992248,100.0,300.38759689922483,233.24772561991085,335.3765247460498,0.8956726983997496
56.0,76.0,2.0,0.0,8.0,73.68421052631578,7.0,75.0,98.0,4.0,7.0,12.5,7.84,24.5,WA Mota,94.84210526315789,164.32,259.16210526315786,499.8757381271572,476.1343487117572,0.5443045769841103
63.0,80.0,4.0,1.0,12.0,78.75,5.25,601.0,731.0,26.0,26.0,100.16666666666667,7.29783693843594,28.115384615384617,WD Parnell,108.375,605.4043261231282,713.7793261231282,953.7573639608071,1137.023481232368,0.627761288930898
1323.0,1025.0,110.0,49.0,67.0,129.0731707317073,19.746268656716417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WP Saha,1595.5365853658536,100.0,1695.5365853658536,2368.4916397210136,2708.4019897364296,0.6260284078180197
81.0,73.0,2.0,3.0,11.0,110.95890410958904,7.363636363636363,288.0,364.0,18.0,13.0,48.0,7.583333333333333,20.22222222222222,WPUJC Vaas,144.47945205479454,444.8333333333333,589.3127853881278,860.3710384288811,804.0796186383049,0.7329035231437889
10.0,17.0,0.0,0.0,1.0,58.82352941176471,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,X Thalaivan Sargunam,39.411764705882355,100.0,139.41176470588235,20.0,97.4562642331451,1.4305059382572565
